id_work;isAir;idAir;title;line;best-candidate-title;
1123;1;1;CHOEUR .=Air du vaudeville d'Isabelle et Gertrude ou Ronde des Habitants des Landes .;252;AIR : Accourez tous, venez m'entendre.
1123;1;2;CHOEUR .=C'est la fêť du village , etc.;286;AIR : Ah ! Mon ami, c'est un rayon d'espoir.
1123;0;;CHOEUR .;302;;
1123;1;3;Air : Un homme pour faire un tableau .;408;AIR : Un homme pour faire un tableau.
1123;1;4;AIR : Vivandière du régiment.;582;AIR : Adieu, je vous fuis, bois charmant.
1123;1;5;Air du vaudeville de l'Actrice en voyage ou de l'Ours et le pacha .;754;AIR : Accourez tous, venez m'entendre.
1123;1;6;AIR de Lisbeth .;935;AIR : Accourez tous, venez m'entendre.
1123;1;7;Air du premier pas.;989;AIR du Premier Pas.
1123;1;8;Air du Courtisan dans l'embarras .;1135;AIR : Adieu bonheur.
1123;0;;Air : A soixante ans (de Madelon ) .;1165;;
1123;1;9;Air : J'aidu talent dans mon état ( de Fanfan Latulipe).;1269;AIR : Adieu bonheur.
1123;1;10;Air : J'ai vu le parnasse des dames ( de Fanchon) :;1415;AIR : J'ai vu le Parnasse des dames.
1123;1;11;Air : Mon cæur à l'espoir s'abandonne (de Caroline ) .;1561;AIR : Mon cœur à l'espoir s'abandonne.
1123;1;12;Air=l'Aveugle de Montmorency ( de Miller).;1632;AIR : Ah ! que de bruit.
1123;1;13;Air : Ces postillons sont d'une maladresse .;1853;AIR : Adieu bonheur.
1123;1;14;Air : Lorsque dans une tour obscure .;2015;AIR : Adieu bonheur.
1123;1;15;CHOEUR .=C'est la fèt du village , etc.;2057;AIR : Ah ! Mon ami, c'est un rayon d'espoir.
1123;1;16;Air : Grenadier , que tu m'affliges ( Cuisinières) .;2119;AIR : Adieu bonheur.
1123;0;;CHOEUR , en dansant .;2135;;
1123;1;17;CHOEUR , en lansant .;2157;AIR : Ah ! quelle scie d'être en maison.
1123;0;;CHOEUR , en dansant .;2185;;
1123;1;18;CHOEUR .=Air : Le dieu de la tendresse .;2511;AIR : Adieu bonheur.
1123;1;19;CHOEUR .=Air d'Isabelle et Gertrude, on Ronde des Landes .;2639;AIR : Adieu bonheur.
1123;0;;CHOEUR .;2669;;
1123;1;20;CHOEUR .=C'est la fêt du village ,;2717;AIR : Ah !  ah ! ah ! ah ! c'est désolant.
1123;1;21;CHOEUR .=C'est la fèt' dù village ,;2767;AIR : Ah !  ah ! ah ! ah ! c'est désolant.
1123;0;;CHOEUR .;2789;;
1123;1;22;Air de la Sentinelle , ou air nouveau (de M. Blanchard ).;2807;AIR de la Sentinelle.
1123;0;;CHOEUR .;2827;;
1123;1;23;CHOEUR .=Air d'un chæur de Guillaume Tell (Vaudeville , musique d'Adam ) ,;2915;AIR : Accourez tous, venez m'entendre.
1123;0;;CHOEUR .;2935;;
1123;1;24;Air d'Aristippe.;3032;AIR d'Aristippe.
1123;1;25;Air du Baiser au porteur:;3148;AIR du Baiser au Porteur.
1123;1;26;Air de Téniers.;3414;AIR de Téniers.
1123;1;27;Air de la Role et les bottes.;3679;AIR de la Robe et les Bottes.
1123;1;28;AIR de Préville et Taconnet .;3797;AIR de Préville et Taconnet.
1123;1;29;Air : Je ne suis plus Jean Jean .;3911;AIR : Je ne suis plus Jean-Jean.
1123;1;30;Air des Blouses .;4073;AIR des Blouses.
1123;1;31;Air de l'Artiste .;4223;AIR de l'Artiste.
1123;1;32;Air : En attendant.;4323;AIR : En attendant.
1123;1;33;CHOEUR .=Air : Amis , pour la cérémonie ( de Valentine ) .;4469;AIR : Adieu bonheur.
1123;1;34;Air : Amis, voici la riante semaine ( de Meissonnier ).;4689;AIR : Amis, voici la riante semaine.
1123;1;35;Air de la Ronde de table (de Guillaume Tell ) :;4847;AIR de la Ronde.
1123;1;36;Air : J'en guette un petit.;5107;AIR : J'en guette un petit de mon âge.
1123;1;37;Air de Julie .;5331;AIR de Julie.
1123;1;38;Air : Garde à vous ( la Fiancée ).;5444;AIR : Garde à vous !
1123;1;39;CHOEUR .=Air de Valenline. (Musique d'Adam . );5733;AIR : Adieu bonheur.
1123;1;40;Air : C'est un tour abominable ( Philtre ).;5839;AIR : C'est un tour abominable.
1123;1;41;Air : La bonne aventure .;5969;AIR : La bonne aventure, ô gué.
1123;1;42;Air du yaudeville d'Arlequin dans la lune. ( Pour sauver.);6069;AIR : Accourez tous, venez m'entendre.
1123;1;43;AIR : J'espère que c'est bien . ( Air de chasse . );6337;AIR : J'espère que c'est bien.
1123;1;44;AIR du ballet des Pierrots.;6421;AIR du Ballet des Pierrots.
1123;1;45;Air : Lise épous' le beau Gernance.;6509;AIR : Lise épouse le beau Gernance.
1123;1;46;Air : Nous saur ons bien le faire marcher droit.;6585;AIR : Adieu bonheur.
1123;1;47;Air : Sans souci de l'avenir . (Robin des Bois .);6800;AIR : Sans souci de l'avenir.
1123;1;48;CHOEUR .=Air du Logeur .;7048;AIR du Logeur.
1123;1;49;Alt! voyez - vous ça !;7366;AIR : Adieu, je vous fuis, bois charmant.
1123;0;;Air : D'une robe légère.;7390;;
1123;1;50;Air : Ah ! ah ! ah ! ah ! ah ! ah ! ah ! ah !;7486;AIR : Ah ! ah ! ah ! ah ! ah ! ah ! ah ! ah !
1123;1;51;CHOEUR .=Air de la Chasse de Guillaume Tell .;7708;AIR de la Chasse de Guillaume Tell.
1123;0;;CHOEUR .;7728;;
1123;1;52;Air : La Dame blanche vous regarde.;7810;AIR : La Dame blanche vous regarde.
1123;1;53;CHOEUR .=Air des Habitants des Landes.;8084;AIR des Habitants des Landes.
1123;1;54;CHOEUR .=Air de Wallace .;8176;AIR de Wallace.
1123;1;55;CHOEUR .=Air : Cris de Paris .;8416;AIR des Cris de Paris.
1123;1;56;Air : Mon père , ta philosophie:;8726;AIR : Adieu bonheur.
1123;1;57;Air : N'en demande:pas davantage.;8858;AIR : Adieu bonheur.
1123;1;58;Air : Hier , à la fin du combat ( air de Garrick ).;8956;AIR de Garrick.
1123;1;59;Air : Quand papa lapin mourra .;9124;AIR : Quand papa lapin mourra.
1123;1;60;Air du vaudeville de l'Intérieur d'une étude ,;9158;AIR du Vaudeville de l'Intérieur d'une Étude.
1123;1;61;Air du Verre.;9252;AIR du Verre.
1123;1;62;Air de Julie .;9400;AIR de Julie.
1123;0;;Air des Petits Savoyards.;9430;;
1123;1;63;Air de Tancredi.;9504;AIR : Accourez tous, venez m'entendre.
1123;1;64;Air : Le joli talisman . (Petite lampe merveilleuse . );9584;AIR : Le joli talisman.
1123;1;65;Air de Céline.;9726;AIR de Carline.
1123;1;66;Air du Baiser au porteur.;9806;AIR du Baiser au Porteur.
1123;0;;Air : Epoux imprudent , fils rebelle .;9836;;
1123;1;67;Air de la Halle au Blé .;9994;AIR : Accourez tous, venez m'entendre.
1123;1;68;Air : Un peu d'esprit, beaucoup d'adresse . ( Cartouche et Mandriv . );10061;AIR : Accourez tous, venez m'entendre.
1123;1;69;Air des Maris ont tort .;10209;AIR des Maris ont tort.
1123;1;70;CHOEUR .=Air : Tout le village. ( Villageoise somnambule .);10525;AIR : Adieu bonheur.
1123;0;;CHOEUR .;10547;;
1123;1;71;Air de Préville et l'aconnet .;10673;AIR de Préville et Taconnet.
1123;1;72;Air de l’Angelus.;10898;AIR de l'Angélus.
1123;1;73;Air : A soi.cante ans .;11102;AIR : Accourez tous, venez m'entendre.
1123;1;74;CHOEUR FINAL .;11364;AIR : Final de l'Auberge de Bagnères.
1123;0;;Air final de Jean de Calais.;11366;;
1123;1;75;Air de la Robe et les bottes.;11474;AIR de la Robe et les Bottes.
1123;0;;CHOEUR .;11504;;
1123;1;76;Air : J'ai vu le parnasse des dames.;11524;AIR : J'ai vu le Parnasse des dames.
1123;1;77;Air : A boire ,;11582;AIR : Accourez tous, venez m'entendre.
1123;1;78;Air du vaudeville de l'Actrice . (du Gymnase . );11618;AIR : Adieu bonheur.
1123;1;79;Air de la Sabotière .;11658;AIR de la Sabotière.
1123;1;80;Air du premier cheur de Caroline Liechtfield .;11798;AIR : Adieu bonheur.
1123;1;81;Air du Carnaval. (de M. Meissonnier . );11878;AIR : Adieu bonheur.
1123;1;82;Air : Allons;11940;AIR : Allons de la philosophie.
1123;1;83;Air : Ce que j'éprouve en vous voyant.;12094;AIR : Ce que j'éprouve en vous voyant.
1123;1;84;Air d ' Angeline .;12136;AIR d'Angéline.
1123;1;85;Air de Folie et raison .;12196;AIR : Accourez tous, venez m'entendre.
1123;1;86;Air : Sur votre table quand on apporte ( Savetier et Financier ) .;12383;AIR : Accourez tous, venez m'entendre.
1123;1;87;Air : Oui , c'est au bal ( Guillaume Gautier) .;12531;AIR : Adieu bonheur.
1123;1;88;Air : Des plaisira permis sur la terra ( d'Aristippe ).;12639;AIR : Adieu bonheur.
1123;1;89;Air : A soixante ans on ne doit pas remettre (Madelon) ,;12749;AIR : À soixante ans, on ne doit pas remettre.
1123;1;90;Air du vaudeville de l'Actrice en voyage ( ou de l'Ours et le pacha ).;12853;AIR : Accourez tous, venez m'entendre.
1123;1;91;Air : Ces postillons sont d'une maladresse.;12907;AIR : Adieu bonheur.
1123;1;92;Air : Il ne vient pas , où peut - il être !;12953;AIR : Adieu bonheur.
1123;1;93;Air de Julie .;13332;AIR de Julie.
1123;1;94;Air de Turenne .;13556;AIR de Turenne.
1123;1;95;Air : Restez , restez troupe jolie .;13692;AIR : Restez, restez troupe jolie.
1123;1;96;Air : Dans un castel , dame du haut parage.;13886;AIR : Adieu bonheur.
1123;1;97;Air du vaudeville de Fanchon .;14108;AIR du Vaudeville de Fanchon.
1123;1;98;COUPLETS .=Si l'on mettait plus souvent sur la scène;14282;AIR : Ah voilà la vie.
1123;1;99;Air : Gourons , faisons diligence. ( Chaurvière Béarnaise . );14409;AIR : Adieu bonheur.
1123;1;100;Air : Le beau Licas aimait Thémire .;14511;AIR : Le beau Lycas aimait Thémire.
1123;1;101;Air : Çà , qu'on se dépêche ( Boileau à Auteuil ) .;14683;AIR : Adieu bonheur.
1123;1;102;Air : Dites , dites moi ( Traité nul. );14833;AIR : Adieu bonheur.
1123;1;103;Air du major Palmer .;14975;AIR : Accourez tous, venez m'entendre.
1123;1;104;Air : Écoute, écoute.;15085;AIR : Accourez tous, venez m'entendre.
1123;1;105;Air de Lisbeth .;15202;AIR : Accourez tous, venez m'entendre.
1123;1;106;Air de Gaspard l'Avisé .;15332;AIR : Accourez tous, venez m'entendre.
1123;1;107;Air : Du partage de la richesse.;15592;AIR : Adieu bonheur.
1123;1;108;Air : Gai ! gai !;15630;AIR : Gai, gai.
1123;1;109;Air du Courtisan dans l'embarras .;15788;AIR : Adieu bonheur.
1123;1;110;Air de Marianne.;15936;AIR de Marianne.
1123;1;111;Air du vaud . de la Saint- Charles au Colléger (ou Il vaut mieux peu d'argent).;16236;AIR : Accourez tous, venez m'entendre.
1123;1;112;Air : Ma belle est la belle des belles.;16436;AIR : Adieu bonheur.
1123;1;113;Air : Dans les gardes françaises.;16528;AIR : Adieu bonheur.
1123;1;114;Air : Muse des bois .;16889;AIR : Accourez tous, venez m'entendre.
1123;1;115;Air : Où peut- on être mieux ?;16947;AIR : Adieu, je vous fuis, bois charmant.
1123;1;116;Air : çà ne durera pas toujours.;17093;AIR : Adieu bonheur.
1123;1;117;Air de Préville et Taconnet.;17199;AIR de Préville et Taconnet.
1123;1;118;Air de la Parole.;17355;AIR de la Cariole.
1123;1;119;Air de L'avare et son ami.;17459;AIR de l'Avare.
1123;1;120;Air du vaudeville de la Partie carrée .;17568;AIR du Vaudeville de la Partie carrée.
1123;1;121;Air : Traitant l'amour sans pitié.;17684;AIR : Adieu bonheur.
1123;1;122;Air des Plaisirs permis sur la terre. ( d'Aristippe.);17740;AIR : Adieu bonheur.
1123;1;123;Air : Vive une femme de téte ( Major Palmer ).;17792;AIR : Vive une femme de tête.
1123;1;124;Air du vaudeville de Turenne.;18021;AIR du Vaudeville de Turenne.
1123;1;125;Air : Corneille vous fait ses'adieux .;18083;AIR : Adieu bonheur.
1123;1;126;Air de l'Ermite de Saint - Avelle .;18129;AIR : Adieu bonheur.
1123;1;127;Air : Vil - on jamais pareille extravagance ? (Philibert marié .);18189;AIR : Accourez tous, venez m'entendre.
1123;1;128;Air : Bataille, bataille .;18365;AIR : Accourez tous, venez m'entendre.
1123;1;129;Air de la Monaco .;18593;AIR de la Monaco.
1123;1;130;Air : Mon père , la philosophie.;18846;AIR : Adieu bonheur.
1123;1;131;Air :-Il faut, il faut quitter Golconde (Aline).;19050;AIR : Adieu bonheur.
1123;1;132;Air des Petits braconniers.;19180;AIR : Adieu, je vous fuis, bois charmant.
1123;0;;CHOEUR;19202;;
