id_work;isAir;idAir;title;line;best-candidate-title;
1010;1;1;AIR : A l'age heureux de quatorze ans .;230;AIR : Adieu bonheur.
1010;1;2;AIR : du Verre.;318;AIR du Verre.
1010;1;3;AIR : Fuyons bien loin de celle ville .;411;AIR : Adieu bonheur.
1010;1;4;AIR : Je saurai bien le faire marcher droit .;557;AIR : Adieu bonheur.
1010;1;5;AIR : Un homme pour faire un tableau .;731;AIR : Un homme pour faire un tableau.
1010;1;6;AIR : Amis , voici la riante semaine .;1040;AIR : Amis, voici la riante semaine.
1010;1;7;Air Vaudeville de Partie et Revanche .;1172;AIR du Vaudeville de Partie et Revanche.
1010;1;8;Air de Prèville et Taconnet .;1372;AIR de Préville et Taconnet.
1010;1;9;AIR : C'est à la cour .;1571;AIR : C'est à la cour.
1010;1;10;AIR : Sous ce riant feuillage.;1774;AIR : Sous ce riant feuillage.
1010;1;11;AIR : Qu'il est flatteur d'épouser celle .;1960;AIR : Adieu bonheur.
1010;1;12;AIR : L'honneur est le premier des biens.;2008;AIR : L'honneur est le premier des biens.
1010;1;13;Air de Piccini. ( L'Homme vert . );2200;AIR : Adieu bonheur.
1010;1;14;AIR : Je regardais Madclineltc .;2433;AIR : Je regardais Madelinette.
1010;1;15;AIR : J'aime Henriette .;2669;AIR : Accourez tous, venez m'entendre.
1010;1;16;Aie ! aie ! qu'est-ce qu'elle va me dire ?;2724;AIR : Ah ! qu' c'était bien !
1010;1;17;Aie ! aie ! elle me prend pour un infidèle. ( Haut . ) Par;2800;AIR : Ah ! Si ma dame me voyait.
1010;1;18;Air de Julie .;2902;AIR de Julie.
1010;1;19;AIR : Que d'esprit , que d'intelligence !;3267;AIR : Adieu bonheur.
1010;1;20;AIR : Je me voyais sur le champ de bataille.;3508;AIR : Adieu bonheur.
1010;1;21;AIR : De sommeiller encor , ma chère .;3664;AIR : Adieu bonheur.
1010;1;22;AIR : Moi , j'aime la danse.;3980;AIR : Moi, j'aime la danse.
1010;1;23;AIR : Ah! si ma dame me voyait.;4048;AIR : Ah ! Si ma dame me voyait.
