id_work;isAir;idAir;title;line;best-candidate-title;
1072;1;1;AIR : Le Verre en main sur l'affût d'un canon .;175;AIR : Le Verre en main sur l'affût d'un canon.
1072;1;2;AIR : N'espérez plus , race 'maudite .;323;AIR : N'espérez plus, race maudite.
1072;1;3;AIR du vaudeville du Baiser au porteur.;466;AIR du Vaudeville du Baiser au Porteur.
1072;1;4;Air du Siége de Corinthe . .;696;AIR du Siège de Corinthe.
1072;1;5;AIR : J'ai vu le Parnasse des dames .;792;AIR : J'ai vu le Parnasse des dames.
1072;1;6;AIR ď'Henri IV en famille .;855;AIR d'Henri IV en famille.
1072;1;7;AIR de la walse de Robin des Bois .;905;AIR de la Valse de Robin des bois.
1072;1;8;AIR : Petit blanc .;1107;AIR : Petit Blanc.
1072;1;9;AIR : Sous c't habit bleu .;1293;AIR : Adieu, je vous fuis, bois charmant.
1072;1;10;AiR de Turenne .;1571;AIR de Turenne.
1072;1;11;AIR : du Château perdu .;1663;AIR du Château perdu.
1072;1;12;AIR : En avant . (Ouverture de Guillaume Tell .);1756;AIR de l'Ouverture de Guillaume Tell.
1072;1;13;AIR : Et l'on revient toujours,;1945;AIR : Et l'on revient toujours.
1072;1;14;AIR : Verse , verse le vin de France.;2412;AIR : Verse, verse le vin de France.
1072;1;15;AIR : D'un tailleur on reconnait l'orire .;2758;AIR : D'un tailleur on reconnait l'ordre.
