id_work;isAir;idAir;title;line;best-candidate-title;
1076;1;1;AIR de Wéber. (Promesse d’amour.);203;AIR : Promesse d'amour.
1076;1;2;AIR : Adieu bonheur.;715;AIR : Adieu bonheur.
1076;1;3;AIR : Come fugace lampo. (De Blangini.);1121;AIR : Come fugace lampo.
1076;1;4;AIR : Nos maris en Palestine.;1888;AIR : Ah ! ah !
1076;1;5;AIR : Sorte seconda mi. (De la Zelmira.);2406;AIR : Sorte seconda mi.
1076;1;6;AIR : Ces Postillons.;2552;AIR : Accourez tous, venez m'entendre.
1076;1;7;AIR : de la Zelmira. (Reprise du précédent.);2666;AIR : Adieu bonheur.
1076;1;8;AIR allemand.;2758;AIR allemand.
1076;1;9;AIR : Du fleuve de la vie.;2876;AIR : Adieu, je vous fuis, bois charmant.
1076;1;10;AIR de partie et revanche.;3070;AIR de Partie et Revanche.
1076;1;11;AIR du pot de fleurs.;3564;AIR : Accourez tous, venez m'entendre.
1076;1;12;AIR : du contrebandier. (de Labarre.);4290;AIR : Adieu bonheur.
1076;1;13;AIR : C’était Renaud de Montauban.;4528;AIR : C'était Renaud de Montauban.
