id_work;isAir;idAir;title;line;best-candidate-title;
1120;1;1;AIR : Alerte ! alerte !;168;AIR : Alerte ! alerte !
1120;1;2;AIR : Rendez-moi mon écuelle de bois.;229;AIR : Rendez-moi mon écuelle de bois.
1120;1;3;AIR : Vaudeville de l'Anonyme.;351;AIR : Adieu bonheur.
1120;1;4;AIR : Ça n'dur'ra pas toujours.;366;AIR : Adieu bonheur.
1120;1;5;AIR : Flon ! flon ! flon ! larira dondaine !;394;AIR : Adieu bonheur.
1120;1;6;AIR : On dit que je suis sans malice.;426;AIR : On dit que je suis sans malice.
1120;1;7;AIR de la Mansarde des Artistes.;449;AIR de la Mansarde des Artistes.
1120;1;8;AIR du Premier Pas.;479;AIR du Premier Pas.
1120;1;9;AIR : Vaudeville des Maris ont tort.;574;AIR du Vaudeville des maris ont tort.
1120;1;10;AIR de Turenne.;597;AIR de Turenne.
1120;1;11;AIR : Vaudeville de Haine aux femmes.;744;AIR du Vaudeville de Haine aux femmes.
1120;1;12;AIR : Vaudeville de Partie et Revanche;771;AIR du Vaudeville de Partie et Revanche.
1120;1;13;AIR: Vous qui d'amoureuse aventure.;830;AIR : Vous qui d'amoureuse aventure.
1120;1;14;AIR : De Fanchon.;847;AIR : Accourez tous, venez m'entendre.
1120;1;15;AIR : Vaud. des Frères de lait.;912;AIR des Frères de lait.
1120;1;16;AIR : de l'Artiste.;946;AIR de l'Artiste.
1120;1;17;AIR : Connaissez mieux le grand Eugène.;966;AIR : Adieu bonheur.
1120;1;18;CHŒUR.=A l'instant, nous entrons en masse;985;AIR : Ah ! ça va bien.
1120;1;19;AIR : de Préville et Taconnet.;1059;AIR de Préville et Taconnet.
1120;1;20;AIR : Walse des Comédiens (de Miller).;1184;AIR : Adieu bonheur.
1120;1;21;CHŒUR.=AIR : Vive l'Italie.;1219;AIR : Vive, vive l'Italie !
1120;1;22;AIR : J'arrivons de not' village.;1238;AIR : Adieu bonheur.
1120;1;23;AIR : Vaudeville de la Petite Gouvernante.;1330;AIR de la Petite Gouvernante.
1120;1;24;AIR : On y va ! on y va !;1577;AIR : On y va ! on y va !
1120;1;25;AIR : Je ne veux pas qu'on me prenne.;1630;AIR : Je ne veux pas qu'on me prenne.
1120;1;26;AIR du Matelot (de Mme Pauline Du Chambge.);1712;AIR du Matelot.
1120;1;27;AIR : A soixante ans on ne doit pas remettre.;1742;AIR : À soixante ans, on ne doit pas remettre.
1120;1;28;AIR :=Les tyrans plébéiens et les rois absolus;1768;AIR : Les tyrans plébéiens et les rois absolus.
1120;1;29;AIR : Venez, charmantes bayadères;1792;AIR : Venez, charmantes bayadères.
1120;1;30;AIR de l'Angelus.;1858;AIR de l'Angélus.
1120;1;31;AIR des Cancans.;1909;AIR des Cancans.
1120;0;;CHŒUR.;1917;;
1120;1;32;CHŒUR.=Espérons, etc.;1928;AIR : Allons, mon père, etc.
1120;0;;CHŒUR.;1936;;
1120;1;33;CHŒUR.=Espérons, etc.;1947;AIR : Allons, mon père, etc.
1120;0;;CHŒUR.;1956;;
1120;1;34;CHŒUR.=Espérons, etc.;1967;AIR : Allons, mon père, etc.
1120;1;35;CHŒUR.=Espérons, etc.;1982;AIR : Allons, mon père, etc.
