id_work;isAir;idAir;title;line;best-candidate-title;
1096;1;1;AIR d’Yelva (d’Adam),;233;AIR d'Yelva d'Adam.
1096;1;2;AIR : Dans ma chaumière.;335;AIR : Dans ma chaumière.
1096;1;3;AIR : O filii.;450;AIR : L'écho.
1096;1;4;AIR : Il est vrai que Thibaut mérite.;549;AIR : Il est vrai que Thibaut mérite.
1096;1;5;AIR : Vʼlà cʼ que c’est quʼ d’aller au bois.;655;AIR : V'là c' que c'est qu' d'aller au bois.
1096;1;6;AIR de l’hymne à Saint–Martin.;753;AIR de l'hymne à Saint-Martin.
1096;1;7;AIR : T’en souviens–tu ?;906;AIR : Accourez tous, venez m'entendre.
1096;1;8;AIR du vaudeville de la Haine d’une femme.;1035;AIR du Vaudeville de la Haine d'une femme.
1096;1;9;AIR : Au plaisir, à l’amour (de Fiorella).;1111;AIR : Au plaisir, à l'amour.
1096;1;10;AIR : Prenons d’abord l’air bien méchant.;1240;AIR : Prenons d'abord l'air bien méchant.
1096;1;11;AIR : Nous venons tous pour la noce. (Des Peintres d’enseigne.);1407;AIR : Accourez tous, venez m'entendre.
1096;1;12;CHŒUR GÉNÉRAL.;1504;AIR : Chœur des buveurs de Robert-le-Diable.
1096;1;13;AIR de la Sorbonne.;1530;AIR : Accourez tous, venez m'entendre.
1096;1;14;Air de la galope.;1650;AIR de la Galope.
1096;1;15;AIR : L’amour ainsi quʼ la nature.;1816;AIR : Adieu bonheur.
1096;1;16;AIR de la Marseillaise.;2074;AIR de la Marseillaise.
1096;1;17;AIR : Ce bon roi Dagobert.;2275;AIR du bon roi Dagobert.
1096;1;18;AIR du Château de mon oncle.;2487;AIR du Château de mon oncle.
1096;1;19;AIR : Montons tous sur cette terrasse.;2718;AIR : Montons tous sur cette terrasse.
1096;1;20;AIR : Il me faudra quitter.;2779;AIR : Il me faudra quitter l'empire.
1096;1;21;AIR : Vive la lithographie.;2895;AIR : Adieu, je vous fuis, bois charmant.
1096;1;22;AIR : Ce magistrat irréprochable.;3018;AIR : Le magistrat irréprochable.
1096;1;23;AIR de Brennus.;3110;AIR de Brennus.
1096;1;24;AIR : Amis, la matinée est belle (de la Muette).;3220;AIR : Amis, la matinée est belle.
