id_work;isAir;idAir;title;line;best-candidate-title;
1066;1;1;Air : Gai coco .;369;AIR : Gai, gai.
1066;1;2;CHOEUR=Air de Joconde.;506;AIR de Joconde.
1066;1;3;Air : L'autre jour la p'tite Isabelle .;640;AIR : L'autre jour, la p'tite Isabelle.
1066;1;4;Air : Mes yeux disaient le contraire .;820;AIR : Adieu bonheur.
1066;1;5;Air : Gymnasiens, remettons à quinzaine ( de Victorine ).;922;AIR : Adieu bonheur.
1066;1;6;CHOEUR , dans l'intérieur de la maison .;986;AIR : Ah ! que de bruit.
1066;0;;Air : Il faut rire ,;988;;
1066;1;7;Air : Vaudeville du Diner de garçons.;1054;AIR du Vaudeville du Dîner des Garçons.
1066;1;8;Air : J'ai perdu mon couteau .;1166;AIR : J'ai perdu mon coutiau.
1066;1;9;Air : Vraiment, monsieur Joconde ( Somnambule villageoise ).;1278;AIR : Vraiment, monsieur Joconde.
1066;1;10;AIR :=V a - t-en voir s'ils viennent .;1340;AIR : Va-t-en voir s'ils viennent, Jean.
1066;1;11;CHOEUR .=AIR : A table ! à table !;1469;AIR : À table ! à table !
1066;1;12;Aie ! aie ! je suis libre, à la bonne heure ! ... C'est égal,;1638;AIR : Ah ! Que j'suis bien.
1066;0;;AIR : Vaudeville des maris ont tort.;1644;;
1066;1;13;AIR : Ah ! le bel oiseau , maman .;1666;AIR : Ah ! le bel oiseau, maman.
1066;1;14;AIR : Je ne vois plus ces bosquets de lauriers.;1786;AIR : Je n'ai pas vu ces bosquets de lauriers.
1066;1;15;AIR du Barbier.;1820;AIR du Barbier de Séville (Finale du 1er acte).
1066;1;16;Air : Vif et léger ( de Trilby ) .;1950;AIR : Vif et léger.
1066;1;17;CHOEUR .=Air : Quelle singulière aventure .;2189;AIR : Quelle singulière aventure.
1066;1;18;AIR du Roi et la ligue.;2406;AIR du Roi et la Ligue.
1066;1;19;Air : Vaudeville des Anglaises.;2592;AIR : Adieu bonheur.
1066;1;20;AIR : Une guerre est déclarée (de Joconde).;2669;AIR : Adieu bonheur.
1066;1;21;CHOEUR .=Air  La victoire est à nous .;2705;AIR : La victoire est à nous.
1066;1;22;CHOEUR .=Air du Maçon .;2758;AIR du Maçon.
1066;1;23;Arr : Mes yeux disaient tout le contraire .;2770;AIR : Ah ! le beau bal.
