id_work;isAir;idAir;title;line;best-candidate-title;
1033;1;1;Air du Vaudeville du Baiser au porteur.;260;AIR du Vaudeville du Baiser au Porteur.
1033;1;2;Air du Fleuve de la vie .;405;AIR : Accourez tous, venez m'entendre.
1033;1;3;Air du Verre .;481;AIR du Verre.
1033;1;4;AIR : Amis , voici la riante semaine .;725;AIR : Amis, voici la riante semaine.
1033;1;5;Air d'Aristippe .;829;AIR d'Aristippe.
1033;1;6;Air de Caleb .;895;AIR de Caleb.
1033;1;7;Air de la Floretta .;1149;AIR de la Floretta.
1033;1;8;AJR du Barbier . .;1203;AIR : Attendez un moment… du haut de l'Empyrée.
1033;1;9;AIR : T'en souviens - tu ?;1620;AIR : Accourez tous, venez m'entendre.
1033;1;10;AIR : Vaudeville de Partie carrée.;1997;AIR du Vaudeville de la Partie carrée.
1033;1;11;AIR : Adieu donc, adieu , madame.;2100;AIR : Adieu bonheur.
1033;1;12;Air de Préville et Taconnet.;2134;AIR de Préville et Taconnet.
1033;1;13;Air de Céline .;2260;AIR de Carline.
1033;1;14;AIR : Dormons , mon fils, sans éveiller personne .;2538;AIR : Dormons, mon fils, sans éveiller personne.
1033;1;15;CHOEUR ET MORCEAU D'ENSEMBLE .;2628;AIR : Ah ! Mon ami, c'est un rayon d'espoir.
1033;0;;Air nouveau de M. Charles Tolbecque .;2630;;
1033;1;16;CHOEUR=Pour que la fête;2762;AIR : Ah ! Ne croyez pas que j'envie.
1033;1;17;CHOEUR=!;2897;AIR : Ah ! ah !
1033;1;18;Air de l'Angelus.;3095;AIR de l'Angélus.
