id_work;isAir;idAir;title;line;best-candidate-title;
1109;1;1;Air : Tenez, moi, je suis un bon bomme.;208;AIR : Tenez moi je suis un bonhomme.
1109;1;2;AIR : De sommeiller encor, ma chère.;332;AIR : Adieu bonheur.
1109;1;3;Air de Lantara.;357;AIR de Lantara.
1109;1;4;Air du vaudeville de l’Écu de Six Francs.;897;AIR du Vaudeville de l'Écu de six francs.
1109;1;5;Air : Au temps heureux de la chevalerie.;987;AIR : Adieu bonheur.
1109;1;6;Air du vaudeville de la Robe et les Bottes.;1245;AIR du Vaudeville de la Robe et les Bottes.
1109;1;7;Air du Ménage de Garçon.;1474;AIR du Ménage de garçon.
1109;1;8;Air des Comédiens.;1786;AIR : Accourez tous, venez m'entendre.
1109;1;9;Air : J’en guette un petit de mon âge.;2059;AIR : J'en guette un petit de mon âge.
1109;1;10;Air du vaudeville de Voltaire chez Ninon.;2231;AIR du Vaudeville de Voltaire chez Ninon.
1109;1;11;AIR : Téméraire (de la CHAMBRE À COUCHER).;2787;AIR : Téméraire.
1109;1;12;AIR : Ô plaisir, ô vengeance ! (Final du deuxième acte de Fra Diavolo.);3009;AIR : Ô plaisir, ô vengeance !
1109;1;13;Air du vaudeville du Premier Prix.;3299;AIR du Vaudeville du Premier Prix.
1109;1;14;AIR : À soixante ans.;3618;AIR : À soixante ans, on ne doit pas remettre.
1109;1;15;Air du Piége.;4222;AIR du Piège.
1109;1;16;Air de : Les Maris ont tort.;4578;AIR des Maris ont tort.
1109;1;17;Air : Ô Vierge sainte, en qui j’ai foi (de Fra DIAVOLO).;4922;AIR : Ô Vierge sainte, en qui j'ai foi.
1109;1;18;Air d’Aristippe.;5380;AIR d'Aristippe.
1109;1;19;Air : Va, d’une science inutile.;6179;AIR : Adieu bonheur.
1109;1;20;Air : Ce que j’éprouve en vous voyant.;6208;AIR : Ce que j'éprouve en vous voyant.
