id_work;isAir;idAir;title;line;best-candidate-title;
1119;1;1;Air de Téniers ,;177;AIR de Téniers.
1119;1;2;Air de Fernand Cortez .;216;AIR de Fernand Cortez.
1119;1;3;CHŒUR .=En avant !;229;AIR : En avant ! Notre vieux drapeau nous attend.
1119;1;4;AIR de Caleb .;631;AIR de Caleb.
1119;1;5;AIR : Simple soldat, etc.;691;AIR : Accourez tous, venez m'entendre.
1119;1;6;Air : Ce que j'éprouve en vous voyant.;832;AIR : Ce que j'éprouve en vous voyant.
1119;1;7;AIR : Est- il supplice égal ?;974;AIR : Est-il supplice égal ?
1119;0;;CHŒUR .;983;;
1119;1;8;CHŒUR .=Peuples , armez - vous tous , etc.;1002;AIR : Dans tous les rangs et dans toutes les classes.
1119;1;9;CHOEUR .=Français , nos défenseurs , etc.;1024;AIR : Non, non, etc.
1119;1;10;AIR : Garde à vous ?;1068;AIR : Garde à vous !
1119;1;11;CHŒUR .=Taisons-nous,;1079;AIR : Allons, suivez–nous.
1119;1;12;CHŒUR .=Non , plus de vaine espérance ,;1096;AIR : Attendez un moment… du haut de l'Empyrée.
1119;1;13;Air de Turenne.;1181;AIR de Turenne.
1119;1;14;AIR : De la Marseillaise .;1307;AIR de la Marseillaise.
1119;1;15;CHŒUR GÉNÉRAL .;1318;AIR : Chœur des buveurs de Robert-le-Diable.
