id_work;isAir;idAir;title;line;best-candidate-title;
1030;1;1;Air du Vaudeville de la Somnambule.;278;AIR : Adieu bonheur.
1030;1;2;AIR : Eh ! lon lan la, landerirette.;499;AIR : Lon, lan, là.
1030;1;3;AIR : Et voilà comme tout s'arrange !;527;AIR : Eh, voilà comme ça s'arrange.
1030;1;4;Air du Vaudeville de Partie et Revanche.;756;AIR du Vaudeville de Partie et Revanche.
1030;1;5;CHŒUR DES OFFICIERS.;1070;AIR : Barcarolle des Sybarites.
1030;0;;Air du Concert à la cour.;1072;;
1030;1;6;CHŒUR DES OFFICIERS.;1088;AIR : Barcarolle des Sybarites.
1030;1;7;AIR : Le luth galant.;1260;AIR : Loin de l'éclat du diadème.
1030;1;8;Air de une nuit du duc de Montfort.;1529;AIR d'Une Nuit du Duc de Montfort.
1030;1;9;AIR : Walse de Robin des Bois.;1730;AIR de Robin des Bois.
1030;1;10;CHŒUR=Il va marcher à notre tête,;1752;AIR : Ah ! c'cadet-là, quel pif qu'il a !
1030;1;11;Air des trois Couleurs. (de M. Vogel.);1920;AIR des Trois Couleurs.
1030;1;12;AIR : De votre bonté généreuse.;1958;AIR : De votre bonté généreuse.
1030;1;13;AIR : Vaudeville de la Haine d'une femme.;2084;AIR du Vaudeville de la Haine d'une femme.
1030;1;14;couplet de la Scène XIII.;2260;AIR : Ah ! de plaisir notre âme est enivrée.
1030;1;15;Air du Magistrat irréprochable.;2348;AIR : Le magistrat irréprochable.
1030;1;16;AIR de M. Doche.;2361;AIR du Muletier.
1030;1;17;CHŒUR,=Que chacun au roi soit fidèle,;2391;AIR : Ah ! grands dieux ! Que viens-je d'entendre !
1030;0;;CHŒUR.;2401;;
1030;1;18;Air de l'Ecu de six francs.;2515;AIR de l'Écu de six francs.
1030;1;19;Air d'Yelva.;2736;AIR d'Yelva.
1030;1;20;AIR : Le choix que fait tout le village.;2767;AIR : Le choix que fait tout le village.
1030;1;21;Air des Frères de lait.;3009;AIR des Frères de lait.
1030;1;22;AIR : Muse des bois.;3261;AIR : Accourez tous, venez m'entendre.
1030;1;23;AIR : J'en guette un petit de mon âge.;3334;AIR : J'en guette un petit de mon âge.
1030;1;24;Air de Julie.;3604;AIR de Julie.
1030;1;25;AIR : Amis, amis, le soleil va paraître. (de la Muette.);3877;AIR : Amis, amis, le soleil va paraître.
1030;1;26;AIR : Ce que j'éprouve en vous voyant.;4130;AIR : Ce que j'éprouve en vous voyant.
