id_work;isAir;idAir;title;line;best-candidate-title;
1060;1;1;AIR : Vaudeville du Baiser au porteur.;516;AIR du Vaudeville du Baiser au Porteur.
1060;1;2;AIR : Voulant par ses çuvres complètes.;790;AIR : Adieu bonheur.
1060;1;3;AIR des Scythes et des Amazones .;993;AIR des Scythes et des Amazones.
1060;1;4;AIR : Vaudeville de la Visite à Bedlam .;1448;AIR du Vaudeville de la Visite à Bedlam.
1060;1;5;AIR : Vaudeville des habitans des Landes.;1627;AIR : Adieu bonheur.
1060;1;6;AIR : Vaudeville de Voltaire chez Ninon .;1949;AIR du Vaudeville de Voltaire chez Ninon.
1060;1;7;AIR : Vaudeville de l'Anonyme.;2474;AIR : Adieu bonheur.
1060;1;8;CHOEUR .=AIR : de la Galoppe.;2812;AIR de la Galope.
1060;1;9;Air : Le briquet frappe la pierre.;2937;AIR : Le briquet frappe la pierre.
1060;1;10;CHOEUR .=AIR : de la Galoppe.;3049;AIR de la Galope.
1060;1;11;AIR : Vaudeville des Frères de lait.;3061;AIR : Adieu bonheur.
