id_work;isAir;idAir;title;line;best-candidate-title;
1003;1;1;CHOEUR .=Air : Au marché qui vient de s'ouvrir .;186;AIR : Adieu bonheur.
1003;1;2;CHOEUR .=Vite , donnez -moi mon journal , etc.;210;AIR : Berce mon amie.
1003;1;3;Air : de Mazaniello ( Pour nous quel avenir s'apprête ! );292;AIR : Adieu bonheur.
1003;1;4;Air : Un homme pour faire un tableau .;360;AIR : Un homme pour faire un tableau.
1003;1;5;AIR de Marianne.;471;AIR de Marianne.
1003;1;6;AIR : Vaudeville des Frères de lait .;698;AIR : Adieu bonheur.
1003;1;7;Air de Tériers .;949;AIR de Téniers.
1003;1;8;Air : Vaudeville de l'Écu de six francs .;1011;AIR du Vaudeville de l'Écu de six francs.
1003;1;9;Air : De sommeiller encor, ma chère .;1083;AIR : Adieu bonheur.
1003;1;10;Air : Vaudevilie des Gascons.;1155;AIR du Vaudeville des Gascons.
1003;1;11;AIR : Que de mal, que de tourment ! (De la Fiancée .);1397;AIR : Que de mal, que de tourment !
1003;1;12;AIR de l' Avare .;1521;AIR de l'Avare.
1003;1;13;AIR : Moi je flane .;1895;AIR : Je suis sergent.
1003;1;14;Air : Quand l'amour nous guide.;2007;AIR : Adieu bonheur.
1003;1;15;Air : Il me faudra quitter l'empire.;2219;AIR : Il me faudra quitter l'empire.
1003;1;16;CHOEUR DE BOURGEOIS .;2285;AIR : Ah ! de plaisir notre âme est enivrée.
1003;0;;AIR : C'est le tambour .;2287;;
1003;1;17;CHOEUR .=C'est une horreur , etc. !;2313;AIR : Ah !  ah ! ah ! ah ! c'est désolant.
1003;1;18;AIR : Vaudeville de Partie et Revanche.;2343;AIR du Vaudeville de Partie et Revanche.
1003;1;19;Air du Petit Courrier .;2480;AIR du Petit Courrier.
1003;1;20;Air : Connaissez mieux le grand Eugène.;2568;AIR : Adieu bonheur.
1003;1;21;Air : C'est cela , c'est cela .;2628;AIR : C'est cela, c'est cela.
1003;1;22;Air de la Sentinelle.;2740;AIR de la Sentinelle.
1003;1;23;CHOEUR .=VAUDEVILLE .;2947;AIR de l'Allemande du Vaudeville de la Danse interrompue.
1003;0;;Air de la Boulangère.;2951;;
